"id","name","gender","age","type","country","genres","spotifyId","popularity","followers"
"3769071","James TW","male","22","person","","['indie cafe pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'uk pop', 'viral pop']","0B3N0ZINFWvizfa8bKiz4v",66,1163938
"1285414","Mert","male","24","person","","['deep german hip hop', 'german hip hop']","0wwDZj4zgZORjTGhTujAKx",53,551801
"2384261","Foster The People","mixed","10","group","US","['indie pop', 'indietronica', 'modern alternative rock', 'modern rock', 'pop', 'rock']","7gP3bB2nilZXLfPHJhMdvc",71,3517390
"5304159","City Girls","mixed","3","group","","['pop', 'scam rap', 'trap queen']","37hAfseJWi0G3Scife12Il",68,2067060
"243098","Dani M","male","30","person","SE","['swedish gangsta rap', 'swedish hip hop', 'swedish reggae', 'swedish trap pop']","5ILMkt5lW4KAyTXMNYWaGF",59,70450
"1510837","Nielson","male","30","person","NL","['dutch pop', 'dutch rock']","5m5Fh8zrb0uHM85qwkIkVT",53,198793
"316825","Colbie Caillat","female","35","person","US","['acoustic pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']","6aZyMrc4doVtZyKNilOmwu",67,2391006
"2293640","Khontkar","male","29","person","TR","['turkish hip hop', 'turkish trap', 'turkish trap pop']","1iJrQKRh5aJnp6cG5lpITr",56,824017
"3732701","The Jackson 5","mixed","54","group","US","['adult standards', 'motown']","2iE18Oxc8YSumAU232n4rW",65,1291377
"4456649","Sorriso Maroto","mixed","23","group","BR","['funk carioca', 'pagode', 'sertanejo', 'sertanejo universitario']","1fUSLFr4WUBx7joEcGwpvG",70,2389549
"1507187","PA Sports","male","30","person","DE","['german hip hop']","2qMezKrAKRh2Z2uR3fCqHt",62,467151
"367248","The Carters","mixed","2","group","US","['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']","4fpTMHe34LC5t3h5ztK8qu",55,1431342
"2366901","PUBLIC","mixed","35","group","US","['indie rockism']","4vxaQs6vK54nK89J1VtLex",61,191544
"5941673","Jon Pardi","male","35","person","","['contemporary country', 'country', 'country road', 'modern country rock']","4MoAOfV4ROWofLG3a3hhBN",73,1472717
"3777375","Hurts","mixed","11","group","GB","['electropop', 'metropopolis', 'neo-synthpop']","3w4VAlllkAWI6m0AV0Gn6a",57,331430
"3433812","T-Wayne","male","32","person","","['houston rap']","4MIULe6tfg2loNzBy5B9eu",49,158991
"2463708","Sarah Geronimo","female","32","person","PH","['opm']","6aiCKnIN68hohzU3ZzNq48",56,3244982
"5319302","POCAH","female","25","person","BR","['funk carioca', 'pagode baiano']","11iQCRz636WFdHj42qxAF6",56,320670
"3265312","juan karlos","male","19","person","PH","['opm', 'pinoy indie', 'tagalog rap']","0a4r2EnsevvHCukoJ1xFwJ",53,908645
"1553705","Stromae","male","35","person","BE","['belgian pop', 'g-house']","5j4HeCoUlzhfWtjAfM1acR",72,2576374
"1502164","Cash Cash","mixed","14","group","US","['dance pop', 'edm', 'electro house', 'electropop', 'electropowerpop', 'indie poptimism', 'pop', 'pop dance', 'pop edm', 'tropical house']","1LOB7jTeEV14pHai6EXSzF",63,662702
"5986143","Duncan Laurence","male","26","person","NL","['dutch pop']","3klZnJvYGIbWritVwQD434",68,430132
"2838313","Payung Teduh","mixed","13","group","ID","['indonesian folk', 'indonesian indie', 'indonesian pop']","2Ooa3TrmlskyBftzenv6xQ",61,3018158
"6254914","Måns Zelmerlöw","male","34","person","SE","['europop', 'eurovision', 'swedish idol pop', 'swedish pop']","1IxP1g9VrPzJqXFCsuyHKe",49,155455
"2693214","Remo","male","60","person","DE","[]","7rVA45AaxEEetdqc9NngiJ",51,1141
"2657767","Paloma Faith","female","39","person","GB","['british soul', 'dance pop', 'electropop', 'europop', 'neo soul', 'tropical house', 'uk pop']","4fwuXg6XQHfdlOdmw36OHa",72,1087907
"869937","Francesca Michielin","female","25","person","IT","['italian adult pop', 'italian indie pop', 'italian pop', 'italian pop rock']","4jFlmD92WULLlaRS8Cj6QS",54,652965
"1336809","ITZY","mixed","1","group","KR","['k-pop girl group']","2KC9Qb60EaY0kW4eH68vr3",73,4709236
"2420306","BKO","","29","","SE","['dutch hip hop', 'dutch rap pop']","3ZZlaq6tv1IcMjNtrZpsLd",51,27646
"3821750","Hivi!","mixed","11","group","ID","['indonesian indie', 'indonesian pop']","4ubEZ6sMsrrbQChueyouCC",62,1437340
"5219848","Sophia Somajo","female","35","person","SE","['swedish electropop']","5T8zbK3dic52T9bFu0aY8z",49,9511
"4812018","Żabson","male","26","person","","['polish hip hop', 'polish trap']","0QR764k0D36npmTMWx5bft",66,920684
"3431350","XYLØ","mixed","5","group","US","['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'la pop', 'pop', 'vapor soul']","6ioOEWNNGK40H8xrGj6XPW",51,318956
"5623476","Virlan Garcia","male","23","person","MX","['corrido', 'nuevo regional mexicano', 'regional mexican', 'sierreno']","0vjeBgTzYTwmYoVySJzXGD",67,3732674
"2301174","TheOvertunes","mixed","7","group","ID","['indonesian pop']","3t4MHnVggiFLOuSSh4odBk",57,443150
"4318759","Haloo Helsinki!","mixed","14","group","FI","['finnish dance pop', 'finnish pop', 'iskelma', 'suomi rock']","0JTMRuiDzOCjWuYtWMgv2s",55,192376
"3180769","Giaime","male","25","person","IT","['italian hip hop', 'italian pop', 'trap italiana']","3sC3sCpqSYClSdKez9Rs6k",51,186353
"264441","Kianush","male","32","person","DE","['deep german hip hop', 'german hip hop']","0t9IVyFGzH79wIFfhEXddQ",55,219128
"1750927","Brent Faiyaz","male","24","person","US","['dmv rap', 'rap']","3tlXnStJ1fFhdScmQeLpuG",80,2745052
"2329595","Aleyna Tilki","female","20","person","TR","['turkish pop']","4ckLjJztj53Ifid7WHweBn",55,770816
"2531937","Ghetto Kids","mixed","7","group","","['mexican pop', 'perreo', 'reggaeton mexicano']","6XvKTz2XRPwlry0UdjqoKq",54,90586
"1284515","BLØF","mixed","28","group","NL","['dutch pop', 'dutch rock']","0KQX2wRHV2VLjuscfJFNxB",57,338887
"667450","Israel & Rodolffo","mixed","21","group","","['sertanejo', 'sertanejo pop', 'sertanejo universitario']","41QLxRXlc2NwfJZkHGHKid",71,1679269
"3881842","Lit Killah","male","19","person","","['argentine hip hop', 'trap argentino', 'trap triste']","1vqR17Iv8VFdzure1TAXEq",74,3845091
"576660","The Fontane Sisters","mixed","79","group","US","['deep adult standards', 'vocal harmony group']","1Ml4OuStDoympbREURAM15",37,12105
"815082","Joey Bada$$","male","25","person","US","['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']","2P5sC9cVZDToPxyomzF1UH",74,2735536
"161777","Tay-K","male","20","person","","['cali rap', 'dfw rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']","2ODbg2404zUzTi02qIPEjB",66,2943333
"4119246","schafter","male","17","person","PL","['polish hip hop', 'polish trap']","2aDaFARm4U9hf5DI9Fhbnh",55,163573
"6606166","Aleman","male","30","person","MX","['mexican hip hop', 'trap mexicano']","4QFG9KrGWEbr6hNA58CAqE",73,4068671
"1374750","Kendo Kaponi","male","35","person","PR","['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']","1WMwuNKzEFtU6pPkdtryYS",64,875647
"5467669","Morgan Sulele","male","47","person","IT","['nordic house', 'norwegian pop']","3EaDukxGx5viO0MTLW1a5X",47,47292
"535749","Jayh","male","38","person","","['dutch hip hop', 'dutch pop', 'dutch rap pop']","1eLxAzPSnsl03ajNNihddF",55,83380
"2462504","Nipsey Hussle","male","33","person","US","['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","0EeQBlQJFiAfJeVN2vT9s0",66,2881796
"3180131","Swizz Beatz","male","41","person","US","['battle rap', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap']","2cADQgiLMjNhbsfeN52Bf3",60,341776
"2821057","C.R.O","male","30","person","DE","['trap argentino', 'trap latino', 'trap triste']","4puAp107dCehraE47QXVQX",70,1035047
"2061403","JID","male","29","person","US","['hip hop', 'rap', 'underground hip hop']","6U3ybJ9UHNKEdsH7ktGBZ7",80,998605
"5609682","Callalily","mixed","14","group","PH","['opm', 'pinoy rock', 'tagalog rap']","4HOEnLufwAqJ2qoJPVnL01",51,1358541
"4825848","Reto","male","25","person","PL","['polish hip hop', 'polish trap']","6QfFTZJHFSe9Xyes6DkAli",62,814328
"5728844","Clau","female","24","person","BR","['funk carioca', 'pop nacional', 'pop rap brasileiro']","13A9x5VINTOaVnYxK4rbNQ",53,286841
"5870025","Ivete Sangalo","female","48","person","BR","['axe', 'funk carioca', 'mpb', 'pagode', 'pop nacional', 'samba reggae']","7dzq55YG3wjViqexDwiycQ",63,1903687
"5650775","Namika","female","28","person","DE","['german pop']","0HSc7yUdNSosxRb2UJnXlz",51,605089
"3218944","Travie McCoy","male","38","person","US","['dance pop']","7o9Nl7K1Al6NNAHX6jn6iG",61,345426
"1065740","Gryffin","male","32","person","","['dance pop', 'edm', 'pop', 'pop dance', 'pop edm', 'tropical house']","2ZRQcIgzPCVaT9XKhXZIzh",72,849775
"3715810","Fergie","female","45","person","","['dance pop', 'pop', 'pop dance', 'post-teen pop', 'r&b', 'urban contemporary']","3r17AfJCCUqC9Lf0OAc73G",69,5093776
"6667458","DeJ Loaf","female","29","person","","['detroit hip hop', 'pop r&b', 'pop rap', 'rap', 'trap', 'trap queen']","7kFfY4UjNdNyaeUgLIEbIF",61,1457150
"2196398","VASSY","female","17","person","","['australian dance']","7HqEmV7FeCi16bQyHMpIrF",58,30746
"2065941","Vitaa","female","37","person","FR","['francoton', 'french pop']","0Ntl0oWMPWfBOoi9Qcr9ht",60,914215
"3531583","G Herbo","male","25","person","US","['chicago drill', 'chicago rap', 'drill', 'rap', 'southern hip hop', 'trap']","5QdEbQJ3ylBnc3gsIASAT5",72,1614929
"2895602","Marciano Cantero","male","59","person","AR","['rock en espanol']","5QzDzXfXC5lepOBeQXBiVO",63,4770
"2800760","Larry","male","75","person","CA","['french hip hop', 'pop urbaine', 'rap francais']","0YqeL4iGLLNiwRXZvew1TM",55,599346
"1754494","The Beatles","mixed","63","group","GB","['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']","3WrFJ7ztbogyGnTHbHJFl2",83,23583228
"1839796","ALLMO$T","mixed","4","group","PH","['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']","0WleeEe3UurwlNbDGhb5Yz",53,820131
"5388503","Masaki Suda","male","27","person","JP","['anime rock', 'j-pop', 'japanese punk rock']","6n4SsAp5VjvIBg3s9QCcPX",59,1722216
"6277381","Michael Pangilinan","male","24","person","PH","['opm', 'tagalog rap']","1t2caVgyabZrVDAlmMGraV",52,1505715
"2012674","Maffio","male","34","person","DO","['dominican pop', 'tropical']","5RzT7CM6Ot0sh0EHefMicV",59,20185
"990065","Otsochodzi","male","24","person","PL","['polish hip hop', 'polish trap']","4zvO09rVUIVTeALhs6xLoB",64,466981
"507567","MoTrip","male","32","person","DE","['deep german hip hop', 'german alternative rap', 'german hip hop', 'german pop']","69u5rPwWBKP7pJHpCGB9O5",54,459049
"4813908","Claudia Leitte","female","40","person","BR","['axe', 'funk carioca', 'pagode', 'pop nacional', 'sertanejo pop', 'sertanejo universitario']","2OjoIDVPQKT9B7loZbPEfp",59,1093124
"1392209","Jimilian","male","22","person","DK","['danish hip hop', 'danish pop']","7wy9Plp8SD5l3LDuJubTcv",54,57359
"964237","Gustavo Cerati","male","55","person","AR","['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol']","1QOmebWGB6FdFtW7Bo3F0W",69,3265999
"2277523","Sigrid","female","23","person","NO","['dance pop', 'norwegian pop', 'pop', 'pop dance']","4TrraAsitQKl821DQY42cZ",62,647480
"2910772","Panteon Rococo","mixed","25","group","MX","['latin alternative', 'latin rock', 'mexican rock', 'rock en espanol', 'ska mexicano']","11mqrDSFRRz8g0Wb3syJj5",65,2263542
"911513","Shahid Kapoor","male","39","person","IN","[]","2J1wBa5W0RWdNLzic5CsxU",19,16125
"6492320","Kiara Advani","female","57","person","VE","[]","7tz5it5go9ZrXVsMtbbtRw",11,2114
"352553","Brett Young","male","39","person","US","['contemporary country']","0fiWOxhsBsQQvFDtxUQWo0",67,931867
"5637893","Darin","male","33","person","SE","['classic swedish pop', 'europop', 'swedish idol pop', 'swedish pop']","1rKFeRryEci6cxNkdvHzNr",53,148432
"75029","AnnenMayKantereit","mixed","9","group","DE","['cologne indie', 'german pop', 'german singer-songwriter']","23xqmJEN3oVxwzqtNIyR5m",67,1425623
"2106303","Bryn Christopher","male","35","person","GB","['british soul']","7mWMzxN6IAIQ1tfFFtAiQv",58,6345
"4467901","Stephanie Poetri","female","20","person","ID","['indonesian pop']","0HS00NN7MAfF59aJnfcxSO",55,523758
"678314","Bhavi","male","22","person","BE","['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']","7fT2Me47PQ8T7954PKrcwR",65,983330
"4232317","Skizzy Mars","male","27","person","US","['indie pop rap', 'pop rap', 'underground hip hop']","00Z3UDoAQwzvGu13HoAM7J",53,299951
"1170594","Frah Quintale","male","31","person","IT","['italian hip hop', 'italian indie pop', 'italian pop', 'milan indie', 'r&b italiano']","7BgEOZ9w3Y4IMShXTMu1nN",63,521219
"3916450","Nause","mixed","12","group","SE","['edm', 'progressive electro house', 'swedish pop']","4PVn1b2WnnXdq80C7uaZLZ",46,195274
"4131764","F1rstman","male","28","person","NL","['basshall', 'desi pop', 'dutch hip hop', 'dutch rap pop']","0IA4SdCS8HBDX6oBoOlgaf",50,70247
"4184206","Yungen","male","28","person","GB","['afroswing', 'grime', 'london rap', 'pop dance', 'uk hip hop']","3ijd7T9kkzgvfx1az6Z3wj",48,300552
"5627588","Joakim Lundell","male","34","person","SE","['swedish pop']","0XNvr6bnNywV946ZKaJtr0",47,129680
"2464140","Abel Pintos","male","36","person","AR","['argentine rock', 'argentine telepop', 'folklore argentino', 'pop argentino', 'rock en espanol']","6HTUcOExehqydqa7C3usAa",67,3233567
"5218034","Backstreet Boys","mixed","27","group","US","['boy band', 'dance pop', 'europop']","5rSXSAkZ67PYJSvpUpkOr7",74,4732469
"6659096","Kurdo","male","31","person","DE","['deep german hip hop', 'german hip hop', 'german underground rap', 'kurdish hip hop']","1yIifIA91WgmfzBcjbQB8i",59,719269
"226450","Kool Savas","male","45","person","DE","['german hip hop', 'turkish hip hop']","1SUu1Bi7ev9HbOzyVC77qD",63,552948
"6272481","Robin Packalen","male","21","person","FI","[]","4Q4b4S784htx6DtxcMUfMO",37,156695
"5346606","The Neighbourhood","mixed","8","group","US","['modern alternative rock', 'modern rock', 'pop']","77SW9BnxLY8rJ0RciFqkHh",83,10126571
"2444217","Ellinoora","female","26","person","FI","['finnish dance pop', 'finnish pop', 'iskelma', 'suomi rock']","3c9CUpHeB5BCQOHp8uiPzY",47,91751
"4030147","Yuridia","female","33","person","MX","['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'ranchera']","5B8ApeENp4bE4EE3LI8jK2",72,2943462
"1335076","Mila","female","41","person","BD","['brega funk']","606eWexxNhc6Mj0RuCxMA9",43,20337
"3406015","Bas","male","33","person","US","['hip hop', 'pop rap', 'queens hip hop', 'rap', 'sudanese pop', 'underground hip hop']","70gP6Ry4Uo0Yx6uzPIdaiJ",67,469399
"5405054","Winona Oak","female","25","person","","['electropop', 'indie electropop', 'pop', 'swedish pop']","3XC57xz74X3xUi1hv4mge1",55,110296
"3381835","Paulina Rubio","female","49","person","MX","['dance pop', 'latin', 'latin arena pop', 'latin pop', 'mexican pop']","1d6dwipPrsFSJVmFTTdFSS",66,2459434
"426053","Kurt Nilsen","male","41","person","NO","['classic norwegian pop', 'norwegian indie', 'norwegian pop']","49HPMFWsosCuRf810Ay1Vv",42,75183
"5771649","ILOVEMAKONNEN","male","31","person","US","['atl hip hop', 'lgbtq+ hip hop', 'trap', 'underground hip hop']","3aGFCoR8xGN6DKwvdzeSja",58,353688
"1653766","Rasmus Seebach","male","40","person","DK","['classic danish pop', 'danish pop']","0yqCOSZ1i0c49UUbE8AzbQ",58,465535
"2840228","Chris MC","male","44","person","US","['brazilian hip hop', 'rap mineiro']","0obu7Om4zu9ahul5DI4JtY",65,607374
"584453","Columbine","mixed","6","group","FR","['french hip hop', 'pop urbaine', 'rap calme', 'rap conscient']","5AAzeysphag0NxJxLbbVla",55,577900
"5606278","Harry Nach","male","45","person","ES","['trap chileno', 'trap latino']","0NnUMWDCDi1snuMja6IdxH",65,216630
"4663292","Federica Carta","female","21","person","IT","['italian adult pop', 'italian pop']","0vQk2DnpCtSLT8QeMbCE6L",45,245836
"3348665","Leona Lewis","female","35","person","GB","['british soul', 'dance pop', 'europop', 'pop', 'pop dance', 'post-teen pop', 'talent show', 'urban contemporary']","5lKZWd6HiSCLfnDGrq9RAm",65,3384772
"6469117","Manuel Medrano","male","32","person","CO","['colombian pop', 'latin', 'latin pop']","0i5iO6icb7kxg48thi9gBM",66,2193639
"5426683","Monet192","male","23","person","","['german hip hop', 'german pop']","60uPSVM3svOL8kZ3Wkb3Zw",58,163781
"2657943","Bigflo & Oli","mixed","15","group","","['francoton', 'french pop', 'rap conscient']","5mmEMfYChd6MImBagU7zCs",64,1600024
"5919602","Jovanotti","male","53","person","IT","['classic italian pop', 'italian adult pop', 'italian pop']","7tmMPdOmFvdRvbj2aWoiRi",66,2288676
"4583647","Shania Twain","female","54","person","CA","['canadian country', 'canadian pop', 'country', 'country dawn', 'dance pop']","5e4Dhzv426EvQe3aDb64jL",73,2675425
"1972534","London On Da Track","male","29","person","US","['atl hip hop']","5Nf5yishRW9Ye174sJISkg",53,60121
"5947280","Saweetie","female","27","person","US","['cali rap', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'trap queen']","6cK3NBO6uP7hh0oyuVELFl",73,1663233
"619470","Tarrus Riley","male","41","person","JM","['dancehall', 'jawaiian', 'lovers rock', 'modern reggae', 'reggae', 'roots reggae']","4frHO7KPcfMjhnVdIMJ98c",58,328090
"4353658","Slimane","male","30","person","FR","['francoton', 'french pop']","4OV6uYSnHxSYkjDYuBVBUz",63,1017557
"4304298","IU","female","27","person","KR","['k-pop']","3HqSLMAZ3g3d5poNaI7GOU",70,7379766
"5506114","Bruninho & Davi","mixed","11","group","BR","['sertanejo', 'sertanejo pop', 'sertanejo universitario']","5exy2LREZrJ6aRzj1SwXQX",50,1533609
"2673517","Unge Ferrari","male","29","person","NO","['norwegian indie', 'norwegian pop', 'norwegian pop rap', 'scandinavian r&b']","3Fe3yv5ZGCwcaMnlBltuT2",49,52133
"233036","Kensington","mixed","15","group","NL","['dutch indie', 'dutch indie rock', 'dutch pop', 'dutch rock']","5hHcAWKNV84BEbkRnbQ6A7",57,420722
"4909193","Disturbed","mixed","24","group","US","['alternative metal', 'nu metal', 'rap metal']","3TOqt5oJwL9BE2NG9MEwDa",72,5541555
"5261230","Callejeros","mixed","25","group","AR","['argentine rock', 'cumbia pop', 'cumbia villera', 'latin alternative', 'rock en espanol']","2osoVujXgV0PA8lhqDKYFw",61,1596265
"3106296","Sezen Aksu","female","66","person","TR","['turkish pop']","64d1rUxfizSAOE9UbMnUZd",68,6254254
"6430277","U2","mixed","44","group","IE","['irish rock', 'permanent wave', 'rock']","51Blml2LZPmy7TTiAg47vQ",76,10204037
"4963983","Café Tacvba","mixed","31","group","MX","['latin', 'latin alternative', 'latin rock', 'mexican rock', 'rock en espanol']","09xj0S68Y1OU1vHMCZAIvz",67,2558233
"3982731","Wincent Weiss","male","27","person","DE","['german pop']","12xme1fwd3iGEW7rF9b6tp",59,1070051
"3614384","MYMP","mixed","17","group","PH","['opm']","5elcNQkZ6FCZA3grSOMngY",58,948596
"3021836","Chuck Berry","male","90","person","US","['adult standards', 'blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']","293zczrfYafIItmnmM3coR",64,1660321
"4114444","Brett Eldredge","male","34","person","US","['adult standards', 'contemporary country', 'country', 'country road', 'modern country rock']","0qSX3s5pJnAlSsgsCne8Cz",63,1412763
"645245","Drax Project","mixed","7","group","NZ","['australian pop', 'nz pop']","6S0IvKlvPMX1RtAYtVpUV8",57,92159
"5152454","Chimbala","male","29","person","DO","['dembow', 'dominican pop', 'rap dominicano', 'trap latino']","4VVEpEhC8NcR7AqNEds42U",68,455339
"6292124","Ja Rule","male","44","person","","['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']","1J2VVASYAamtQ3Bt8wGgA6",68,1493280
"4978434","Luny Tunes","mixed","19","group","DO","['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']","5pZE9tgrhmIGWAsJZ7YxNK",61,1415431
"3416842","Miksu / Macloud","male","32","person","DE","['german hip hop']","76dRoxKtDwYkgCQePok9cU",72,74825
"3274723","Ralph Tresvant","male","52","person","US","['new jack swing', 'quiet storm', 'r&b', 'urban contemporary']","6MLDcHrNh4OqxDZAjMt5pt",51,327772
"260859","88rising","mixed","4","group","","['asian american hip hop', 'chill r&b', 'pop']","1AhjOkOLkbHUfcHDSErXQs",69,843051
"6503852","Fat Joe","male","49","person","US","['bronx hip hop', 'dance pop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']","3ScY9CQxNLQei8Umvpx5g6",67,1413550
"59401","The Norwegian Radio Orchestra","","74","","NO","['nordic orchestra', 'orchestra', 'radio symphony']","17ggmeNujCFMkr3zgyXv02",44,3671
"846019","R.K.M & Ken-Y","mixed","17","group","PR","['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']","3jFjgKOGfVLWfXX8q5wrsg",63,502011
"2251477","Moonstar88","mixed","21","group","PH","['opm', 'pinoy rock', 'pop rock']","2kZThDGZcHl4klYYFk0v8n",52,875415
"2395525","Lefa","male","34","person","FR","['francoton', 'french hip hop', 'pop urbaine', 'rap calme', 'rap conscient', 'rap francais']","25yJrwrn5I0EUdQEiTtNSO",57,505758
"248605","Remy Ma","female","40","person","US","['bronx hip hop', 'hip pop', 'r&b', 'trap queen']","39mHYiNmLR7p8PXNG8Wll6",59,683625
"3604125","Mark Carpio","female","66","person","BO","['opm', 'tagalog rap']","2JEIN1g27pZdm3hKB9EwE5",49,156981
"732128","MC Vigary","male","41","person","KR","[]","7kT7skfOOZaxMm52OqW2Oe",40,23607
"2480482","Pablo López","male","36","person","ES","['spanish pop']","4uyqaioPEdClDxU6zvYlAZ",59,686862
"5447987","Illy","male","34","person","AU","['australian hip hop', 'australian indie', 'australian pop', 'australian trap']","6NFyaN9PMCDZ3LKxGwHAXt",50,177886
"5489235","Saudi","male","24","person","ZA","['south african hip hop']","37Qsf5KCKljH7mL134xp4k",49,28346
"1035454","Anderson .Paak","male","34","person","US","['escape room']","3jK9MiCrA42lLAdMGUZpwa",78,2229408
"4643159","Evaluna Montaner","female","22","person","VE","['latin viral pop', 'pop venezolano']","52qzWdNUp6ebjcNsvgZSiC",66,478260
"1946786","Clara Mae","female","29","person","SE","['electropop', 'indie cafe pop', 'indie electropop', 'pop', 'post-teen pop', 'social media pop', 'swedish pop']","6RHKEd9dpzQ4c09x8Zdaxu",60,280505
"5322247","Mabel Matiz","male","34","person","TR","['karadeniz halk muzigi', 'turkish pop']","1dpqJqIuNqideTvmxBsSku",62,2238728
"6625459","Vianney","male","29","person","FR","['chanson', 'francoton', 'french pop', 'nouvelle chanson francaise']","4Nrd0CtP8txoQhnnlRA6V6",58,988889
"4675168","Mozart La Para","male","32","person","DO","['dembow', 'dominican pop', 'rap dominicano', 'trap latino']","0odliLZMTk45CEVzF3Zocl",55,380447
"2923477","Pusha T","male","43","person","US","['alternative hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'virginia hip hop']","0ONHkAv9pCAFxb0zJwDNTy",73,2556870
"2626184","Kylie Minogue","female","52","person","AU","['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop', 'pop dance']","4RVnAU35WRWra6OZ3CbbMA",68,1546971
"3886325","Jory Boy","male","34","person","PR","['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']","5lFhCi03HDneWzvCxGctrT",66,1598426
"3969867","Mithoon","male","34","person","IN","['desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']","09UmIX92EUH9hAK4bxvHx6",69,4408039
"4714496","Møme","male","31","person","FR","['french indie pop', 'french indietronica', 'new french touch', 'nice indie', 'tropical house']","4lDXfIznmGueBgTjI3qGUX",53,208827
"266997","$hirak","male","26","person","NL","['dutch hip hop', 'dutch rap pop']","1uUuCEXmWpKN2YLl5xSoT2",57,90359
"3230365","Mohombi","male","33","person","SE","[]","37GUqxafAvAKGMZbXCUnmr",59,323856
"1332967","Ardhito Pramono","male","25","person","","['indonesian jazz', 'indonesian pop', 'jazz pop']","3TkSKriI4EZmTxSFyzs0fd",60,867557
"2743910","Brandon Beal","male","36","person","US","['danish pop']","7p2aOXY5bfHyjujI3fCWTu",49,35247
"3327870","Fler","male","38","person","DE","['german hip hop']","75ctWsRuGXmxMxnFPkuEwA",53,255542
"1393377","Emma Heesters","female","24","person","","['channel pop', 'dutch pop']","3898xesz6JuQkpz7Kiu4uM",56,171754
"6318556","Mura Masa","male","24","person","GB","['channel islands indie', 'edm', 'vapor soul']","5Q81rlcTFh3k6DQJXPdsot",64,620812
"4140052","kent","mixed","27","group","SE","['classic swedish pop', 'swedish alternative rock', 'swedish indie rock', 'swedish pop']","4KXp3xtaz1wWXnu5u34eVX",55,457701
"107496","Ardian Bujupi","","29","","DE","['albanian hip hop', 'german hip hop', 'kosovan pop', 'turbo folk']","0pOruKWwgyqSLZhn4Xovs9",59,183332
"2947566","Loote","mixed","5","group","","['australian pop', 'dance pop', 'electropop', 'indie poptimism', 'nyc pop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house']","00TKPo9MxwZ0j4ooveIxWZ",61,193345
"2737185","Florence + The Machine","mixed","13","group","GB","['baroque pop', 'pop', 'uk alternative pop']","1moxjboGR7GNWYIMWsRjgG",75,6025273
"2712318","Jamie Foxx","male","52","person","US","['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']","7LnaAXbDVIL75IVPnndf7w",67,1012599
"4586913","Wet Bed Gang","mixed","6","group","PT","['hip hop tuga', 'trap tuga']","5jfz7uWPwf03hdEewW8AI8",52,368715
"4024079","6AM","mixed","27","group","","[]","3t6I4YrxnwewdkKxNb2FMF",31,1070
"2781524","The Pøssy Project","mixed","45","group","GB","['russelater']","6L3XsdwSNcPAPxHq9KuyxT",44,6115
"6098772","Bakermat","male","28","person","NL","['deep euro house', 'minimal tech house', 'new french touch', 'tropical house']","3MyFDtqB80WZvbtCZRsekM",62,360727
"2414208","4Keus","mixed","5","group","","['francoton', 'french hip hop', 'pop urbaine', 'rap francais']","2LUi4eKMEFKFM4awgurcSs",54,1008990
"2290219","Yaviah","male","43","person","PR","['latin', 'latin hip hop', 'reggaeton', 'tropical']","0Y30TbA4p8SAfCzy2AFBa8",60,133657
"6578558","Yotuel","male","43","person","CU","[]","3IzFiozYX6N0Qoz0drX8w8",55,18696
"159060","Dk 47","mixed","21","group","IT","['pop rap brasileiro']","7KO08sObbX1IHeiIR9b5NB",54,28952
"1009025","Edis","male","29","person","TR","['turkish pop']","1AM52XHXnWAEqnQwpxTLWm",64,1574153
